"seed","gamma3","break_mag","innov","criterion","method","nrmse_test","nrmse_cal","coverage","width","max_log10_cond","pmm2_share","pmm3_share","n_params","n_train","frac_outside_hull","maha_ratio"
75004,0,0.1,"gamma","MSE","Huber",0.74944702585739,0.891146202528517,0.9612,4.17417732620895,2.82839825808521,0,0,36,1500,0.6636,9.74230676783824
75004,0,0.1,"gamma","MSE","L1",0.76059638018563,0.894142093629718,0.9648,4.25426189835783,3.08942937550691,0,0,36,1500,0.6636,9.74230676783824
75004,0,0.1,"gamma","ReserveTW4","PMM",1.24331268140939,0.894820276773057,0.8324,4.20880465448901,2.84125605704269,0,0,108,1500,0.6636,9.74230676783824
75004,0,0.1,"gamma","ReserveTW4","LSE",1.24331268140939,0.894820276773057,0.8324,4.20880465448901,2.84125605704269,0,0,108,1500,0.6636,9.74230676783824
75004,0,0.1,"gamma","ReserveTW4","ridge-LSE",1.24530830398838,0.894813805233354,0.8312,4.20865780704875,2.84231961520031,0,0,108,1500,0.6636,9.74230676783824
75004,0,0.1,"gamma","ReserveTW4","Huber",1.29018430976675,0.893184077971438,0.8384,4.22566051084307,2.82839825808521,0,0,108,1500,0.6636,9.74230676783824
75004,0,0.1,"gamma","ReserveTW4","L1",2.77279591750423,0.894243483620269,0.73,4.27720234121672,3.08942937550691,0,0,108,1500,0.6636,9.74230676783824
75005,0,0.1,"gamma","MSE","PMM",1.41654649859606,0.818709466418792,0.8168,3.67540598140538,3.43887034561208,0,0,108,1500,0.7032,9.90432770385627
75005,0,0.1,"gamma","MSE","LSE",1.41654649859606,0.818709466418792,0.8168,3.67540598140538,3.43887034561208,0,0,108,1500,0.7032,9.90432770385627
75005,0,0.1,"gamma","MSE","ridge-LSE",1.41332040439957,0.818715485975293,0.8172,3.67536212228532,3.43945044867757,0,0,108,1500,0.7032,9.90432770385627
75005,0,0.1,"gamma","MSE","Huber",1.02177874570713,0.819175183464972,0.8812,3.65791022936964,3.53593149474177,0,0,108,1500,0.7032,9.90432770385627
75005,0,0.1,"gamma","MSE","L1",0.919613887303194,0.821339781236297,0.8644,3.64525207578012,3.45260820408541,0,0,108,1500,0.7032,9.90432770385627
75005,0,0.1,"gamma","ReserveTW4","PMM",1.41654649859606,0.818709466418792,0.8168,3.67540598140538,3.43887034561208,0,0,108,1500,0.7032,9.90432770385627
75005,0,0.1,"gamma","ReserveTW4","LSE",1.41654649859606,0.818709466418792,0.8168,3.67540598140538,3.43887034561208,0,0,108,1500,0.7032,9.90432770385627
75005,0,0.1,"gamma","ReserveTW4","ridge-LSE",1.41332040439957,0.818715485975293,0.8172,3.67536212228532,3.43945044867757,0,0,108,1500,0.7032,9.90432770385627
75005,0,0.1,"gamma","ReserveTW4","Huber",1.02177874570713,0.819175183464972,0.8812,3.65791022936964,3.53593149474177,0,0,108,1500,0.7032,9.90432770385627
75005,0,0.1,"gamma","ReserveTW4","L1",0.919613887303194,0.821339781236297,0.8644,3.64525207578012,3.45260820408541,0,0,108,1500,0.7032,9.90432770385627
75006,0,0.1,"gamma","MSE","PMM",0.74566478368673,0.849351006653585,0.9496,3.93417481504202,3.45468052022612,0,0,36,1500,0.584,10.2759898098334
75006,0,0.1,"gamma","MSE","LSE",0.74566478368673,0.849351006653585,0.9496,3.93417481504202,3.45468052022612,0,0,36,1500,0.584,10.2759898098334
75006,0,0.1,"gamma","MSE","ridge-LSE",0.745664758334234,0.849351093860822,0.9496,3.93418382655905,3.45676226066982,0,0,36,1500,0.584,10.2759898098334
75006,0,0.1,"gamma","MSE","Huber",0.746710281414834,0.849999733879519,0.9528,3.94040869057279,3.49937345733789,0,0,36,1500,0.584,10.2759898098334
75006,0,0.1,"gamma","MSE","L1",1.02088820918121,0.850033087602361,0.8448,3.87130582404258,3.50098866051253,0,0,72,1500,0.584,10.2759898098334
75006,0,0.1,"gamma","ReserveTW4","PMM",0.74566478368673,0.849351006653585,0.9496,3.93417481504202,3.45468052022612,0,0,36,1500,0.584,10.2759898098334
75006,0,0.1,"gamma","ReserveTW4","LSE",0.74566478368673,0.849351006653585,0.9496,3.93417481504202,3.45468052022612,0,0,36,1500,0.584,10.2759898098334
75006,0,0.1,"gamma","ReserveTW4","ridge-LSE",0.745664758334234,0.849351093860822,0.9496,3.93418382655905,3.45676226066981,0,0,36,1500,0.584,10.2759898098334
75006,0,0.1,"gamma","ReserveTW4","Huber",0.746710281414834,0.849999733879519,0.9528,3.94040869057279,3.49937345733789,0,0,36,1500,0.584,10.2759898098334
75006,0,0.1,"gamma","ReserveTW4","L1",0.976748980812936,0.851950808886274,0.874,3.91998384704895,3.50098866051253,0,0,72,1500,0.584,10.2759898098334
75007,0,0.1,"gamma","MSE","PMM",1.8420128669795,0.891504125629218,0.7724,4.27216330326739,3.83771044603355,0,0,108,1500,0.6432,10.7817375712851
75007,0,0.1,"gamma","MSE","LSE",1.8420128669795,0.891504125629218,0.7724,4.27216330326739,3.83771044603355,0,0,108,1500,0.6432,10.7817375712851
75007,0,0.1,"gamma","MSE","ridge-LSE",1.34609627755238,0.891507566744678,0.8272,4.27163015445408,3.83843135563495,0,0,108,1500,0.6432,10.7817375712851
75007,0,0.1,"gamma","MSE","Huber",25.1084939139168,0.893415658132687,0.42,4.31898904813265,3.66533196487946,0,0,108,1500,0.6432,10.7817375712851
75007,0,0.1,"gamma","MSE","L1",52.0648657966435,0.901780375259961,0.3216,4.43753572084221,3.18163731509204,0,0,108,1500,0.6432,10.7817375712851
75007,0,0.1,"gamma","ReserveTW4","PMM",0.761374557433278,0.891867051633086,0.9632,4.28029509660782,3.83771044603355,0,0,36,1500,0.6432,10.7817375712851
75007,0,0.1,"gamma","ReserveTW4","LSE",0.761374557433278,0.891867051633086,0.9632,4.28029509660782,3.83771044603355,0,0,36,1500,0.6432,10.7817375712851
75007,0,0.1,"gamma","ReserveTW4","ridge-LSE",0.761374843937901,0.89186722179142,0.9632,4.28029515744799,3.83843135563495,0,0,36,1500,0.6432,10.7817375712851
75007,0,0.1,"gamma","ReserveTW4","Huber",25.1084939139168,0.893415658132687,0.42,4.31898904813265,3.66533196487946,0,0,108,1500,0.6432,10.7817375712851
75007,0,0.1,"gamma","ReserveTW4","L1",1.50310212828978,0.908169115759435,0.7432,4.27874521265701,3.18163731509204,0,0,72,1500,0.6432,10.7817375712851
75008,0,0.1,"gamma","MSE","PMM",0.891389077712478,0.829871598387846,0.8816,3.74537309762856,4.61594525267692,0,0,36,1500,0.5864,11.5408598123054
75008,0,0.1,"gamma","MSE","LSE",0.891389077712478,0.829871598387846,0.8816,3.74537309762856,4.61594525267692,0,0,36,1500,0.5864,11.5408598123054
75008,0,0.1,"gamma","MSE","ridge-LSE",0.89138716029949,0.829871940486689,0.8816,3.74536620071329,4.62286534290622,0,0,36,1500,0.5864,11.5408598123054
75008,0,0.1,"gamma","MSE","Huber",0.869597478715461,0.830276609693174,0.8932,3.72638536643757,4.72739962663503,0,0,36,1500,0.5864,11.5408598123054
75008,0,0.1,"gamma","MSE","L1",0.83710483925823,0.832844768693303,0.9036,3.70193582654004,3.27574020221477,0,0,36,1500,0.5864,11.5408598123054
75008,0,0.1,"gamma","ReserveTW4","PMM",0.891389077712478,0.829871598387846,0.8816,3.74537309762856,4.61594525267692,0,0,36,1500,0.5864,11.5408598123054
75008,0,0.1,"gamma","ReserveTW4","LSE",0.891389077712478,0.829871598387846,0.8816,3.74537309762856,4.61594525267692,0,0,36,1500,0.5864,11.5408598123054
75008,0,0.1,"gamma","ReserveTW4","ridge-LSE",0.89138716029949,0.829871940486689,0.8816,3.74536620071329,4.62286534290622,0,0,36,1500,0.5864,11.5408598123054
75008,0,0.1,"gamma","ReserveTW4","Huber",0.869597478715461,0.830276609693174,0.8932,3.72638536643757,4.72739962663503,0,0,36,1500,0.5864,11.5408598123054
75008,0,0.1,"gamma","ReserveTW4","L1",0.83710483925823,0.832844768693303,0.9036,3.70193582654004,3.27574020221477,0,0,36,1500,0.5864,11.5408598123054
75009,0,0.1,"gamma","MSE","PMM",7.78823882497637,0.861826555470048,0.662,3.89535839986015,3.32610241126376,0,0,108,1500,0.4808,10.487108602722
75009,0,0.1,"gamma","MSE","LSE",7.78823882497637,0.861826555470048,0.662,3.89535839986015,3.32610241126376,0,0,108,1500,0.4808,10.487108602722
75009,0,0.1,"gamma","MSE","ridge-LSE",1.66178836367435,0.861171460854558,0.8676,3.89092413567788,3.32753377414336,0,0,108,1500,0.4808,10.487108602722
75009,0,0.1,"gamma","MSE","Huber",0.807373636584635,0.859191781339111,0.9316,3.8437005645882,3.49034092316725,0,0,72,1500,0.4808,10.487108602722
75009,0,0.1,"gamma","MSE","L1",9.61269908214766,0.858964944380545,0.6388,3.7708856688283,3.92281599065895,0,0,108,1500,0.4808,10.487108602722
75009,0,0.1,"gamma","ReserveTW4","PMM",7.78823882497637,0.861826555470048,0.662,3.89535839986015,3.32610241126376,0,0,108,1500,0.4808,10.487108602722
75009,0,0.1,"gamma","ReserveTW4","LSE",7.78823882497637,0.861826555470048,0.662,3.89535839986015,3.32610241126376,0,0,108,1500,0.4808,10.487108602722
75009,0,0.1,"gamma","ReserveTW4","ridge-LSE",1.66178836367435,0.861171460854558,0.8676,3.89092413567788,3.32753377414336,0,0,108,1500,0.4808,10.487108602722
75009,0,0.1,"gamma","ReserveTW4","Huber",5.09419335695159,0.863157230241019,0.7524,3.91606400827902,3.49034092316725,0,0,108,1500,0.4808,10.487108602722
75009,0,0.1,"gamma","ReserveTW4","L1",9.61269908214766,0.858964944380545,0.6388,3.7708856688283,3.92281599065895,0,0,108,1500,0.4808,10.487108602722
75010,0,0.1,"gamma","MSE","PMM",0.907423225423219,0.865321039130297,0.8956,3.85724450069029,3.28579761537085,0,0,36,1500,0.6552,10.6720149001082
75010,0,0.1,"gamma","MSE","LSE",0.907423225423219,0.865321039130297,0.8956,3.85724450069029,3.28579761537085,0,0,36,1500,0.6552,10.6720149001082
75010,0,0.1,"gamma","MSE","ridge-LSE",0.907423447792285,0.865321217940058,0.8956,3.85724847336706,3.28740386906752,0,0,36,1500,0.6552,10.6720149001082
75010,0,0.1,"gamma","MSE","Huber",0.938724970033404,0.86505531995761,0.8844,3.85463881219649,3.3625566959466,0,0,36,1500,0.6552,10.6720149001082
75010,0,0.1,"gamma","MSE","L1",0.929359227017849,0.864471459142863,0.8816,3.79100530402216,3.28615471026081,0,0,36,1500,0.6552,10.6720149001082
75010,0,0.1,"gamma","ReserveTW4","PMM",1.19191837587951,0.866774960304316,0.7668,3.72944813722944,3.28579761537085,0,0,108,1500,0.6552,10.6720149001082
75010,0,0.1,"gamma","ReserveTW4","LSE",1.19191837587951,0.866774960304316,0.7668,3.72944813722944,3.28579761537085,0,0,108,1500,0.6552,10.6720149001082
75010,0,0.1,"gamma","ReserveTW4","ridge-LSE",1.19023096988398,0.86674687473293,0.7676,3.72980680168965,3.28740386906752,0,0,108,1500,0.6552,10.6720149001082
75010,0,0.1,"gamma","ReserveTW4","Huber",1.3274133921028,0.865823041603616,0.726,3.73399534771671,3.3625566959466,0,0,108,1500,0.6552,10.6720149001082
75010,0,0.1,"gamma","ReserveTW4","L1",1.34569295082942,0.865879420999353,0.7144,3.66674255961538,3.28615471026081,0,0,108,1500,0.6552,10.6720149001082
75011,0,0.1,"gamma","MSE","PMM",2.34013120869231,0.831992940082624,0.7912,3.98342400916426,3.51567590925593,0,0,108,1500,0.7732,11.0051084490755
75011,0,0.1,"gamma","MSE","LSE",2.34013120869231,0.831992940082624,0.7912,3.98342400916426,3.51567590925593,0,0,108,1500,0.7732,11.0051084490755
75011,0,0.1,"gamma","MSE","ridge-LSE",2.24575894495464,0.831914189778389,0.794,3.98337104817941,3.52086868328932,0,0,108,1500,0.7732,11.0051084490755
75011,0,0.1,"gamma","MSE","Huber",2.47878704870687,0.833106553184125,0.7992,3.99093039334143,3.63724322934203,0,0,108,1500,0.7732,11.0051084490755
75011,0,0.1,"gamma","MSE","L1",0.770519094111989,0.832152087915496,0.9384,3.97479252866544,3.07708574471719,0,0,72,1500,0.7732,11.0051084490755
75011,0,0.1,"gamma","ReserveTW4","PMM",2.34013120869231,0.831992940082624,0.7912,3.98342400916426,3.51567590925593,0,0,108,1500,0.7732,11.0051084490755
75011,0,0.1,"gamma","ReserveTW4","LSE",2.34013120869231,0.831992940082624,0.7912,3.98342400916426,3.51567590925593,0,0,108,1500,0.7732,11.0051084490755
75011,0,0.1,"gamma","ReserveTW4","ridge-LSE",2.24575894495464,0.831914189778389,0.794,3.98337104817941,3.52086868328933,0,0,108,1500,0.7732,11.0051084490755
75011,0,0.1,"gamma","ReserveTW4","Huber",3.3034768110308,0.833663603515324,0.746,3.98632067936307,3.63724322934203,0,0,108,1500,0.7732,11.0051084490755
75011,0,0.1,"gamma","ReserveTW4","L1",37.9882506126606,0.830503341664601,0.5016,3.97744348380192,3.07708574471719,0,0,108,1500,0.7732,11.0051084490755
75012,0,0.1,"gamma","MSE","PMM",0.76298670475993,0.862874273722431,0.9168,3.64738957788744,3.57941547315397,0,0,36,1500,0.6936,10.9719591162001
75012,0,0.1,"gamma","MSE","LSE",0.76298670475993,0.862874273722431,0.9168,3.64738957788744,3.57941547315397,0,0,36,1500,0.6936,10.9719591162001
75012,0,0.1,"gamma","MSE","ridge-LSE",0.762987183388401,0.862874186114304,0.9168,3.64738830414024,3.58045245487366,0,0,36,1500,0.6936,10.9719591162001
75012,0,0.1,"gamma","MSE","Huber",0.793216658487941,0.864321103561992,0.906,3.67377265271599,3.3313082944085,0,0,72,1500,0.6936,10.9719591162001
75012,0,0.1,"gamma","MSE","L1",0.86566817178042,0.864345295357517,0.874,3.64212054486088,3.07146543627744,0,0,72,1500,0.6936,10.9719591162001
75012,0,0.1,"gamma","ReserveTW4","PMM",2.16838266382413,0.861709640094782,0.6896,3.63422093305202,3.57941547315397,0,0,108,1500,0.6936,10.9719591162001
75012,0,0.1,"gamma","ReserveTW4","LSE",2.16838266382413,0.861709640094782,0.6896,3.63422093305202,3.57941547315397,0,0,108,1500,0.6936,10.9719591162001
75012,0,0.1,"gamma","ReserveTW4","ridge-LSE",2.13025248435214,0.861724868924168,0.6928,3.63363902286574,3.58045245487366,0,0,108,1500,0.6936,10.9719591162001
75012,0,0.1,"gamma","ReserveTW4","Huber",3.53434317786414,0.86228380237767,0.608,3.66303148301335,3.3313082944085,0,0,108,1500,0.6936,10.9719591162001
75012,0,0.1,"gamma","ReserveTW4","L1",4.90245388244221,0.862849628007276,0.548,3.64482434288046,3.07146543627744,0,0,108,1500,0.6936,10.9719591162001
75013,0,0.1,"gamma","MSE","PMM",0.890092087115992,0.8786589391471,0.914,4.03778352957385,3.84568798210999,0,0,36,1500,0.748,10.7265985270835
75013,0,0.1,"gamma","MSE","LSE",0.890092087115992,0.8786589391471,0.914,4.03778352957385,3.84568798210999,0,0,36,1500,0.748,10.7265985270835
75013,0,0.1,"gamma","MSE","ridge-LSE",0.890088961002156,0.878658951415222,0.914,4.03778744678316,3.84548012880467,0,0,36,1500,0.748,10.7265985270835
75013,0,0.1,"gamma","MSE","Huber",0.939285656904528,0.879332033401687,0.8956,4.03931696492434,3.82425682165296,0,0,36,1500,0.748,10.7265985270835
75013,0,0.1,"gamma","MSE","L1",0.866033055347253,0.879493385630537,0.9272,4.03524476361166,3.80378752015373,0,0,36,1500,0.748,10.7265985270835
75013,0,0.1,"gamma","ReserveTW4","PMM",21.5809969431656,0.877918439753257,0.468,4.02899095152944,3.84568798210999,0,0,108,1500,0.748,10.7265985270835
75013,0,0.1,"gamma","ReserveTW4","LSE",21.5809969431656,0.877918439753257,0.468,4.02899095152944,3.84568798210999,0,0,108,1500,0.748,10.7265985270835
75013,0,0.1,"gamma","ReserveTW4","ridge-LSE",1.3634623692225,0.878407466744476,0.712,4.03685939026903,3.84548012880467,0,0,108,1500,0.748,10.7265985270835
75013,0,0.1,"gamma","ReserveTW4","Huber",13.1036176886533,0.878876158313715,0.5824,4.01572207962825,3.82425682165296,0,0,108,1500,0.748,10.7265985270835
75013,0,0.1,"gamma","ReserveTW4","L1",0.91794802218156,0.881344670689327,0.9004,3.976331385099,3.80378752015373,0,0,108,1500,0.748,10.7265985270835
75014,0,0.1,"gamma","MSE","PMM",0.757151610817429,0.81829516705772,0.9384,3.81099268598644,3.09405675071117,0,0,36,1500,0.7476,9.76442427360569
75014,0,0.1,"gamma","MSE","LSE",0.757151610817429,0.81829516705772,0.9384,3.81099268598644,3.09405675071117,0,0,36,1500,0.7476,9.76442427360569
75014,0,0.1,"gamma","MSE","ridge-LSE",0.757151966628825,0.818295483067927,0.9384,3.81099706385626,3.09443249843221,0,0,36,1500,0.7476,9.76442427360569
75014,0,0.1,"gamma","MSE","Huber",0.759900228727608,0.818460691294301,0.934,3.78854958669504,2.9847116066178,0,0,36,1500,0.7476,9.76442427360569
75014,0,0.1,"gamma","MSE","L1",0.781398526488149,0.816433128486794,0.9232,3.74983712067649,2.64479695096213,0,0,36,1500,0.7476,9.76442427360569
75014,0,0.1,"gamma","ReserveTW4","PMM",0.757151610817429,0.81829516705772,0.9384,3.81099268598644,3.09405675071117,0,0,36,1500,0.7476,9.76442427360569
75014,0,0.1,"gamma","ReserveTW4","LSE",0.757151610817429,0.81829516705772,0.9384,3.81099268598644,3.09405675071117,0,0,36,1500,0.7476,9.76442427360569
75014,0,0.1,"gamma","ReserveTW4","ridge-LSE",0.757151966628825,0.818295483067927,0.9384,3.81099706385626,3.09443249843221,0,0,36,1500,0.7476,9.76442427360569
75014,0,0.1,"gamma","ReserveTW4","Huber",0.759900228727608,0.818460691294301,0.934,3.78854958669504,2.9847116066178,0,0,36,1500,0.7476,9.76442427360569
75014,0,0.1,"gamma","ReserveTW4","L1",0.781398526488149,0.816433128486794,0.9232,3.74983712067649,2.64479695096213,0,0,36,1500,0.7476,9.76442427360569
75015,0,0.1,"gamma","MSE","PMM",0.791379642027656,0.861486271358158,0.9332,3.91801175258957,3.32935867588829,0,0,36,1500,0.7796,11.0530278603965
75015,0,0.1,"gamma","MSE","LSE",0.791379642027656,0.861486271358158,0.9332,3.91801175258957,3.32935867588829,0,0,36,1500,0.7796,11.0530278603965
75015,0,0.1,"gamma","MSE","ridge-LSE",0.791380954979397,0.861486344013799,0.9332,3.91801444165671,3.33002652309958,0,0,36,1500,0.7796,11.0530278603965
75015,0,0.1,"gamma","MSE","Huber",0.815542162655135,0.86147233987019,0.9244,3.92673165624472,3.48422972866338,0,0,108,1500,0.7796,11.0530278603965
75015,0,0.1,"gamma","MSE","L1",11.9724679722519,0.86129320271533,0.5808,3.9846915631031,2.95890708236207,0,0,108,1500,0.7796,11.0530278603965
75015,0,0.1,"gamma","ReserveTW4","PMM",0.791379642027656,0.861486271358158,0.9332,3.91801175258957,3.32935867588829,0,0,36,1500,0.7796,11.0530278603965
75015,0,0.1,"gamma","ReserveTW4","LSE",0.791379642027656,0.861486271358158,0.9332,3.91801175258957,3.32935867588829,0,0,36,1500,0.7796,11.0530278603965
75015,0,0.1,"gamma","ReserveTW4","ridge-LSE",0.791380954979397,0.861486344013799,0.9332,3.91801444165671,3.33002652309958,0,0,36,1500,0.7796,11.0530278603965
75015,0,0.1,"gamma","ReserveTW4","Huber",0.780296175985691,0.861349640420135,0.936,3.90490020985091,3.48422972866338,0,0,36,1500,0.7796,11.0530278603965
75015,0,0.1,"gamma","ReserveTW4","L1",0.745289389079993,0.859323080993911,0.9548,3.99594406830107,2.95890708236207,0,0,36,1500,0.7796,11.0530278603965
75016,0,0.1,"gamma","MSE","PMM",3.20619815502755,0.860254027355791,0.7844,3.99231653205769,3.10124954354583,0,0,108,1500,0.8112,9.78453638994295
75016,0,0.1,"gamma","MSE","LSE",3.20619815502755,0.860254027355791,0.7844,3.99231653205769,3.10124954354583,0,0,108,1500,0.8112,9.78453638994295
75016,0,0.1,"gamma","MSE","ridge-LSE",1.83614930701938,0.859106406456939,0.8676,4.01223715050077,3.10193133060071,0,0,108,1500,0.8112,9.78453638994295
75016,0,0.1,"gamma","MSE","Huber",3.50763909174403,0.864879597514174,0.84,4.03321021838601,2.97251878535615,0,0,108,1500,0.8112,9.78453638994295
75016,0,0.1,"gamma","MSE","L1",0.809203245208143,0.858665148815524,0.9352,4.05140664578889,2.54641304986174,0,0,36,1500,0.8112,9.78453638994295
75016,0,0.1,"gamma","ReserveTW4","PMM",0.765918522609089,0.857032518439279,0.95,4.03158489808658,3.10124954354583,0,0,36,1500,0.8112,9.78453638994295
75016,0,0.1,"gamma","ReserveTW4","LSE",0.765918522609089,0.857032518439279,0.95,4.03158489808658,3.10124954354583,0,0,36,1500,0.8112,9.78453638994295
75016,0,0.1,"gamma","ReserveTW4","ridge-LSE",0.76591701784726,0.857032347946668,0.95,4.03159376210647,3.10193133060071,0,0,36,1500,0.8112,9.78453638994295
75016,0,0.1,"gamma","ReserveTW4","Huber",0.768320063123604,0.857574218231802,0.9488,4.02595465195335,2.97251878535615,0,0,36,1500,0.8112,9.78453638994295
75016,0,0.1,"gamma","ReserveTW4","L1",0.881624108183118,0.860751912903206,0.912,4.0142016521977,2.54641304986174,0,0,72,1500,0.8112,9.78453638994295
75017,0,0.1,"gamma","MSE","PMM",3.08625815274964,0.828054873078936,0.6776,3.8009991495012,3.61290624946513,0,0,108,1500,0.6348,10.4579249351499
75017,0,0.1,"gamma","MSE","LSE",3.08625815274964,0.828054873078936,0.6776,3.8009991495012,3.61290624946513,0,0,108,1500,0.6348,10.4579249351499
75017,0,0.1,"gamma","MSE","ridge-LSE",1.10386658696278,0.820227695763023,0.7796,3.76627893900942,3.61410241362918,0,0,108,1500,0.6348,10.4579249351499
75017,0,0.1,"gamma","MSE","Huber",1.52201296256069,0.81992597555996,0.7308,3.7340342634263,3.74128539953498,0,0,108,1500,0.6348,10.4579249351499
75017,0,0.1,"gamma","MSE","L1",1.22433325059999,0.8280920869888,0.8572,3.76235799929406,2.97959072627872,0,0,108,1500,0.6348,10.4579249351499
75017,0,0.1,"gamma","ReserveTW4","PMM",3.08625815274964,0.828054873078936,0.6776,3.8009991495012,3.61290624946513,0,0,108,1500,0.6348,10.4579249351499
